target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,source_path,raw_trust_status,trust_reason,allowed_downstream_use,auto_apply,production_change
2026-06-10,2026-06-13T21:48:14+01:00,1545809,Cup,Iceland,Afturelding,Stjarnan,2026-06-10T20:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1551255,Cup,Estonia,Phoenix,Elva III,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1551254,Cup,Estonia,Rakvere FC Freedom,Kena,2026-06-10T16:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1551257,Cup,Estonia,Saue,Viimsi,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1551258,Cup,Estonia,Tartu Kalev,Paide III,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1551256,Cup,Estonia,Trans Narva,Vana Hea Puur,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1551259,Cup,Estonia,Volta II / Arsenal,Tallinna Kalev II,2026-06-10T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1515751,Division 2 - Norrland,Sweden,Fransta,IFK Östersund,2026-06-10T18:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1512952,Elite One,Cameroon,Aigle Royal,Panthère,2026-06-10T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1512954,Elite One,Cameroon,Canon,Victoria United,2026-06-10T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1512953,Elite One,Cameroon,Unisport Bafang,Dynamo de Douala,2026-06-10T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1531375,GFA League,Gambia,Bombada,Medina United,2026-06-10T17:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1531376,GFA League,Gambia,Hawks,GPA,2026-06-10T17:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1531377,GFA League,Gambia,Team Rhino,Real de Banjul,2026-06-10T17:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1546776,Ligue 1,Congo-DR,Céleste,Simba,2026-06-10T13:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1546775,Ligue 1,Congo-DR,Vita Club,Maniema Union,2026-06-10T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1544782,Maranhense - 2,Brazil,Araioses,Americano Bacabal,2026-06-10T19:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1527609,Premier League,Kyrgyzstan,Asiagoal,Toktogul,2026-06-10T16:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1495292,Premier Soccer League,Zimbabwe,Chicken Inn,CAPS United,2026-06-10T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1495295,Premier Soccer League,Zimbabwe,MWOS,Manica Diamonds,2026-06-10T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1531059,Pro League A,Uzbekistan,BuxDu,Qiziriq,2026-06-10T13:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1550651,Sudani Premier League,Sudan,Al-Hilal Omdurman II,Al-Merreikh II,2026-06-10T14:45:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1548302,Suomen Cup,Finland,Ilves,Lahti,2026-06-10T16:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1548301,Suomen Cup,Finland,KuPS,VPS,2026-06-10T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1548303,Suomen Cup,Finland,SJK,Inter Turku,2026-06-10T16:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545635,Svenska Cupen,Sweden,Balkan,Eskilsminne,2026-06-10T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545636,Svenska Cupen,Sweden,Eker Örebro,IF Karlstad,2026-06-10T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545634,Svenska Cupen,Sweden,Falu BS,Gefle IF,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545649,Svenska Cupen,Sweden,Football Primetime,Karlskrona,2026-06-10T18:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545637,Svenska Cupen,Sweden,Lidköping,Skövde AIK,2026-06-10T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545647,Svenska Cupen,Sweden,Malmslatts AIK,Husqvarna,2026-06-10T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1545648,Svenska Cupen,Sweden,Unik FK,Karlberg,2026-06-10T19:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1524827,USL League Two,USA,Charlotte Eagles,Asheville City,2026-06-10T22:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1524835,USL League Two,USA,Charlotte Independence 2,Port City,2026-06-10T23:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1524828,USL League Two,USA,Chicago Dutch Lions,St. Croix,2026-06-10T23:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1524829,USL League Two,USA,Erie Sports Center,Buffalo,2026-06-10T22:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1524850,USL League Two,USA,Nona,Brooke House,2026-06-10T23:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1524833,USL League Two,USA,Steel City,Pittsburgh Riverhounds 2,2026-06-10T23:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1489868,4. liga - Divizie A,Czech-Republic,Slavoj Český Krumlov,Hluboka nad Vltavou,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1490110,4. liga - Divizie B,Czech-Republic,Meteor Praha,Ústí nad Labem II,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1487720,4. liga - Divizie E,Czech-Republic,Kozlovice,Břeclav,2026-06-10T16:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1487839,4. liga - Divizie F,Czech-Republic,Opava II,Břidličná,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1525494,Friendlies,World,England,Costa Rica,2026-06-10T21:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1550833,Friendlies,World,Pakistan,Afghanistan,2026-06-10T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1540358,Friendlies,World,Portugal,Nigeria,2026-06-10T20:45:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1548695,Friendlies Clubs,World,Trelleborg,Osters IF,2026-06-10T14:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-10,2026-06-13T21:48:14+01:00,1550839,Oberliga - Hessen,Germany,Kassel,SG Bornheim,2026-06-10T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
